epoch_s,gpu_soc_mw,cpu_cv_mw,sys_5v0_mw,total_mw,vddq_mw
1786589285.868319,5162.6,1587.8,4507.2,11257.6,400.6
1786589285.968359,5164.6,1587.8,4507.2,11259.7,400.6
1786589286.068316,5164.6,1587.8,4407.0,11159.5,400.6
1786589286.168580,5162.6,1587.8,4507.2,11257.6,500.8
1786589286.268364,5164.6,1587.8,4507.2,11259.7,400.6
1786589286.368369,5164.6,1587.8,4507.2,11259.7,400.6
1786589286.468310,5164.6,1587.8,4507.2,11259.7,400.6
1786589286.568317,5164.6,1587.8,4507.2,11259.7,400.6
1786589286.668314,5162.6,1587.8,4407.0,11157.4,400.6
1786589286.768304,5162.6,1587.8,4407.0,11157.4,400.6
1786589286.868332,5162.6,1587.8,4407.0,11157.4,400.6
1786589286.968631,5162.6,1587.8,4507.2,11257.6,500.8
1786589287.068396,5162.6,1587.8,4507.2,11257.6,500.8
1786589287.168297,5162.6,1587.8,4507.2,11257.6,400.6
1786589287.268286,5162.6,1587.8,4507.2,11257.6,400.6
1786589287.368340,5162.6,1587.8,4507.2,11257.6,400.6
1786589287.468307,5162.6,1587.8,4507.2,11257.6,400.6
1786589287.568332,5162.6,1587.8,4407.0,11157.4,400.6
1786589287.668326,5162.6,1587.8,4407.0,11157.4,400.6
1786589287.768614,5162.6,1587.8,4507.2,11257.6,500.8
1786589287.868553,5162.6,1984.8,4607.4,11754.7,500.8
1786589287.968943,5162.6,2381.8,4707.5,12251.8,601.0
1786589288.068556,5162.6,2381.8,4607.4,12151.7,601.0
1786589288.168590,5162.6,2381.8,4707.5,12251.8,601.0
1786589288.268305,5164.6,1984.8,4607.4,11756.8,500.8
1786589288.368344,5164.6,1984.8,4607.4,11756.8,500.8
1786589288.468302,5164.6,1984.8,4507.2,11656.6,500.8
1786589288.568263,5164.6,1587.8,4507.2,11259.7,500.0
1786589288.668325,5164.6,1587.8,4507.2,11259.7,400.0
1786589288.768322,5164.6,1587.8,4507.2,11259.7,400.6
1786589288.868439,5164.6,1587.8,4507.2,11259.7,400.6
1786589288.968453,5164.6,1587.8,4507.2,11259.7,400.6
1786589289.068297,5164.6,1587.8,4507.2,11259.7,400.6
1786589289.168328,5164.6,1587.8,4407.0,11159.5,400.6
1786589289.268539,5162.6,1587.8,4507.2,11257.6,400.6
1786589289.368330,5162.6,1587.8,4507.2,11257.6,400.6
1786589289.468507,5162.6,1587.8,4507.2,11257.6,400.6
1786589289.568460,5162.6,1984.8,4507.2,11654.6,500.8
1786589289.668593,5162.6,1984.8,4607.4,11754.7,601.0
1786589289.768685,5162.6,2381.8,4707.5,12251.8,601.0
1786589289.868314,5162.6,1984.8,4607.4,11754.7,601.0
1786589289.968304,5162.6,1984.8,4607.4,11754.7,500.8
1786589290.068269,5162.6,1984.8,4507.2,11654.6,500.8
1786589290.168566,5162.6,1984.8,4607.4,11754.7,500.8
1786589290.268515,5164.6,1984.8,4607.4,11756.8,500.8
1786589290.368327,5164.6,1984.8,4607.4,11756.8,500.8
1786589290.468594,5164.6,1984.8,4607.4,11756.8,500.8
1786589290.568324,5164.6,1984.8,4607.4,11756.8,500.8
1786589290.668326,5164.6,1587.8,4507.2,11259.7,500.8
1786589290.768388,5164.6,1588.5,4507.2,11260.3,400.6
1786589290.868462,5164.6,1588.5,4507.2,11260.3,400.6
1786589290.968409,5164.6,1588.5,4507.2,11260.3,400.0
1786589291.068318,5164.6,1588.5,4507.2,11260.3,400.6
1786589291.168328,5164.6,1588.5,4507.2,11260.3,400.6
1786589291.268322,5164.6,1588.5,4407.0,11160.2,400.6
1786589291.368334,5164.6,1587.8,4407.0,11159.5,400.6
1786589291.468537,5164.6,1587.8,4507.2,11259.7,400.6
1786589291.568354,5164.6,1587.8,4407.0,11159.5,400.6
1786589291.668303,5164.6,1587.8,4407.0,11159.5,400.0
1786589291.768481,5164.6,1587.8,4407.0,11159.5,400.6
1786589291.868268,5164.6,1588.5,4407.0,11160.2,400.0
1786589291.968286,5164.6,1588.5,4407.0,11160.2,400.6
1786589292.068285,5164.6,1588.5,4407.0,11160.2,400.6
1786589292.168590,5164.6,1587.8,4507.2,11259.7,400.6
1786589292.268328,5164.6,1588.5,4507.2,11260.3,400.6
1786589292.368488,5164.6,1588.5,4507.2,11260.3,400.6
1786589292.468324,5164.6,1588.5,4507.2,11260.3,400.6
1786589292.568339,5164.6,1588.5,4507.2,11260.3,400.6
1786589292.668311,5164.6,1588.5,4507.2,11260.3,400.6
1786589292.768338,5164.6,1588.5,4407.0,11160.2,400.6
1786589292.868407,5164.6,1587.8,4407.0,11159.5,400.6
1786589292.968406,5164.6,1587.8,4407.0,11159.5,400.6
1786589293.068314,5164.6,1587.8,4407.0,11159.5,400.6
1786589293.168329,5164.6,1587.8,4407.0,11159.5,400.6
1786589293.268529,5164.6,1587.8,4507.2,11259.7,500.8
1786589293.368324,5164.6,1984.8,4507.2,11656.6,500.8
1786589293.468593,5162.6,2381.8,4607.4,12151.7,601.0
1786589293.568539,5164.6,2381.8,4707.5,12253.9,601.0
1786589293.668287,5164.6,1985.6,4607.4,11757.6,500.8
1786589293.768428,5164.6,1985.6,4607.4,11757.6,500.8
1786589293.868266,5164.6,1984.8,4507.2,11656.6,500.8
1786589293.968266,5164.6,1587.8,4507.2,11259.7,400.6
1786589294.068301,5164.6,1587.8,4507.2,11259.7,400.6
1786589294.168554,5162.6,1984.8,4507.2,11654.6,500.8
1786589294.268283,5164.6,1587.8,4507.2,11259.7,400.6
1786589294.368297,5164.6,1587.8,4507.2,11259.7,400.6
1786589294.468305,5164.6,1587.8,4507.2,11259.7,400.6
1786589294.568300,5164.6,1587.8,4507.2,11259.7,400.6
1786589294.668304,5164.6,1587.8,4407.0,11159.5,400.6
1786589294.768481,5164.6,1587.8,4407.0,11159.5,400.6
1786589294.868442,5164.6,1587.8,4407.0,11159.5,400.6
1786589294.968409,5164.6,1588.5,4407.0,11160.2,400.0
1786589295.068377,5164.6,1588.5,4407.0,11160.2,400.0
1786589295.168364,5164.6,1588.5,4407.0,11160.2,400.0
1786589295.268298,5164.6,1588.5,4407.0,11160.2,400.6
1786589295.368307,5164.6,1587.8,4407.0,11159.5,400.6
1786589295.468313,5164.6,1587.8,4407.0,11159.5,400.6
1786589295.568303,5164.6,1190.9,4407.0,10762.6,400.6
1786589295.668292,5164.6,1190.9,4407.0,10762.6,400.6
1786589295.768574,5162.6,1587.8,4407.0,11157.4,400.6
1786589295.868317,5164.6,1587.8,4407.0,11159.5,400.6
1786589295.968308,5164.6,1587.8,4407.0,11159.5,400.6
1786589296.068300,5164.6,1587.8,4407.0,11159.5,400.6
1786589296.168579,5162.6,1587.8,4507.2,11257.6,400.6
1786589296.268318,5164.6,1587.8,4507.2,11259.7,400.0
1786589296.368312,5164.6,1587.8,4507.2,11259.7,400.6
1786589296.468303,5164.6,1587.8,4407.0,11159.5,400.6
1786589296.568301,5164.6,1587.8,4407.0,11159.5,400.6
1786589296.668316,5164.6,1587.8,4407.0,11159.5,400.6
1786589296.768291,5164.6,1587.8,4407.0,11159.5,400.6
1786589296.868458,5164.6,1587.8,4407.0,11159.5,400.6
1786589296.968418,5164.6,1587.8,4407.0,11159.5,400.6
1786589297.068318,5164.6,1587.8,4407.0,11159.5,400.6
1786589297.168313,5164.6,1587.8,4407.0,11159.5,400.6
1786589297.268294,5164.6,1190.9,4407.0,10762.6,400.0
1786589297.368294,5164.6,1190.9,4407.0,10762.6,400.6
1786589297.468457,5164.6,1587.8,4407.0,11159.5,400.6
1786589297.568341,5162.6,1587.8,4507.2,11257.6,500.8
1786589297.668333,5164.6,1984.8,4607.4,11756.8,601.0
1786589297.768572,5164.6,2381.8,4607.4,12153.8,601.0
1786589297.868275,5164.6,1985.6,4607.4,11757.6,500.8
1786589297.968650,5164.6,1984.8,4607.4,11756.8,500.8
1786589298.068285,5164.6,1985.6,4507.2,11657.4,500.8
1786589298.168619,5164.6,1984.8,4607.4,11756.8,500.8
1786589298.268284,5164.6,1985.6,4507.2,11657.4,500.8
1786589298.368270,5164.6,1588.5,4507.2,11260.3,500.8
1786589298.468310,5164.6,1588.5,4507.2,11260.3,400.6
1786589298.568281,5164.6,1588.5,4507.2,11260.3,400.0
1786589298.668316,5164.6,1587.8,4507.2,11259.7,400.6
1786589298.768492,5162.6,1587.8,4507.2,11257.6,500.8
1786589298.868478,5162.6,1984.8,4607.4,11754.7,500.8
1786589298.968582,5162.6,2381.8,4707.5,12251.8,601.0
1786589299.068477,5164.6,2381.8,4607.4,12153.8,601.0
