epoch_s,gpu_soc_mw,cpu_cv_mw,sys_5v0_mw,total_mw,vddq_mw
1786588142.664290,5164.6,1588.5,4407.0,11160.2,400.6
1786588142.764292,5164.6,1588.5,4407.0,11160.2,400.6
1786588142.864414,5164.6,1588.5,4407.0,11160.2,400.6
1786588142.964520,5164.6,1588.5,4407.0,11160.2,400.6
1786588143.064432,5164.6,1588.5,4407.0,11160.2,400.6
1786588143.164299,5164.6,1587.8,4407.0,11159.5,400.6
1786588143.264302,5164.6,1587.8,4407.0,11159.5,400.0
1786588143.364292,5164.6,1587.8,4407.0,11159.5,400.6
1786588143.464354,5164.6,1588.5,4407.0,11160.2,400.6
1786588143.564319,5164.6,1587.8,4407.0,11159.5,400.6
1786588143.664292,5164.6,1587.8,4407.0,11159.5,400.6
1786588143.764328,5164.6,1587.8,4407.0,11159.5,400.0
1786588143.864369,5164.6,1587.8,4407.0,11159.5,400.6
1786588143.964305,5164.6,1587.8,4407.0,11159.5,400.6
1786588144.064296,5164.6,1191.4,4407.0,10763.0,400.0
1786588144.164450,5164.6,1587.8,4407.0,11159.5,400.6
1786588144.264301,5164.6,1588.5,4407.0,11160.2,400.6
1786588144.364288,5164.6,1190.9,4407.0,10762.6,400.6
1786588144.464413,5164.6,1190.9,4407.0,10762.6,400.6
1786588144.564244,5164.6,1190.9,4407.0,10762.6,400.6
1786588144.664225,5164.6,1190.9,4407.0,10762.6,400.6
1786588144.764496,5162.6,1587.8,4507.2,11257.6,400.6
1786588144.864501,5162.6,1984.8,4507.2,11654.6,500.8
1786588144.964776,5162.6,1984.8,4607.4,11754.7,601.0
1786588145.064577,5164.6,2381.8,4607.4,12153.8,601.0
1786588145.164250,5164.6,1984.8,4607.4,11756.8,500.8
1786588145.264292,5164.6,1984.8,4607.4,11756.8,500.0
1786588145.364271,5164.6,1985.6,4507.2,11657.4,500.0
1786588145.464282,5164.6,1588.5,4507.2,11260.3,400.6
1786588145.564334,5164.6,1588.5,4507.2,11260.3,400.0
1786588145.664301,5164.6,1588.5,4507.2,11260.3,400.6
1786588145.764415,5164.6,1588.5,4507.2,11260.3,400.0
1786588145.864358,5164.6,1588.5,4407.0,11160.2,400.6
1786588145.964308,5164.6,1588.5,4407.0,11160.2,400.6
1786588146.064421,5164.6,1588.5,4407.0,11160.2,400.6
1786588146.164556,5164.6,1588.5,4507.2,11260.3,500.8
1786588146.264266,5164.6,1588.5,4507.2,11260.3,400.6
1786588146.364245,5164.6,1588.5,4507.2,11260.3,400.0
1786588146.464578,5164.6,1588.5,4507.2,11260.3,500.8
1786588146.564315,5164.6,1588.5,4507.2,11260.3,400.6
1786588146.664252,5164.6,1588.5,4507.2,11260.3,400.0
1786588146.764251,5164.6,1588.5,4407.0,11160.2,400.6
1786588146.864400,5164.6,1588.5,4407.0,11160.2,400.6
1786588146.964249,5164.6,1588.5,4407.0,11160.2,400.0
1786588147.064370,5164.6,1588.5,4407.0,11160.2,400.6
1786588147.164282,5164.6,1588.5,4407.0,11160.2,400.0
1786588147.264404,5164.6,1587.8,4407.0,11159.5,400.6
1786588147.364274,5164.6,1587.8,4407.0,11159.5,400.6
1786588147.464325,5164.6,1587.8,4407.0,11159.5,400.6
1786588147.564362,5164.6,1587.8,4407.0,11159.5,400.0
1786588147.664272,5164.6,1587.8,4407.0,11159.5,400.6
1786588147.764416,5164.6,1587.8,4407.0,11159.5,400.6
1786588147.864292,5164.6,1588.5,4407.0,11160.2,400.6
1786588147.964264,5164.6,1588.5,4407.0,11160.2,400.6
1786588148.064260,5164.6,1587.8,4407.0,11159.5,400.6
1786588148.164584,5164.6,1587.8,4507.2,11259.7,400.6
1786588148.264293,5164.6,1587.8,4507.2,11259.7,400.6
1786588148.364280,5164.6,1587.8,4407.0,11159.5,400.0
1786588148.464249,5164.6,1587.8,4407.0,11159.5,400.6
1786588148.564253,5164.6,1588.5,4407.0,11160.2,400.6
1786588148.664271,5164.6,1588.5,4407.0,11160.2,400.6
1786588148.764248,5164.6,1588.5,4407.0,11160.2,400.6
1786588148.864433,5164.6,1588.5,4407.0,11160.2,400.6
1786588148.964279,5164.6,1588.5,4407.0,11160.2,400.6
1786588149.064433,5164.6,1588.5,4407.0,11160.2,400.6
1786588149.164280,5164.6,1588.5,4407.0,11160.2,400.6
1786588149.264281,5164.6,1191.4,4407.0,10763.0,400.6
1786588149.364264,5164.6,1191.4,4407.0,10763.0,400.6
1786588149.464470,5164.6,1588.5,4407.0,11160.2,400.6
1786588149.564382,5164.6,1588.5,4407.0,11160.2,400.6
1786588149.664273,5164.6,1588.5,4407.0,11160.2,400.6
1786588149.764379,5164.6,1588.5,4407.0,11160.2,400.0
1786588149.864310,5164.6,1588.5,4407.0,11160.2,400.6
1786588149.964289,5164.6,1588.5,4407.0,11160.2,400.6
1786588150.064251,5164.6,1588.5,4407.0,11160.2,400.6
1786588150.164428,5164.6,1588.5,4407.0,11160.2,400.6
1786588150.264485,5164.6,1587.8,4507.2,11259.7,400.6
1786588150.364309,5162.6,1984.8,4507.2,11654.6,500.8
1786588150.464890,5162.6,1984.8,4607.4,11754.7,601.0
1786588150.564569,5164.6,2381.8,4607.4,12153.8,601.0
1786588150.664236,5164.6,1984.8,4607.4,11756.8,500.8
1786588150.764242,5164.6,1984.8,4507.2,11656.6,500.8
1786588150.864423,5164.6,1587.8,4507.2,11259.7,500.8
1786588150.964250,5164.6,1587.8,4507.2,11259.7,400.6
1786588151.064400,5162.6,1587.8,4507.2,11257.6,400.6
1786588151.164289,5164.6,1587.8,4507.2,11259.7,400.6
1786588151.264276,5162.6,1587.8,4507.2,11257.6,400.6
1786588151.364277,5162.6,1587.8,4407.0,11157.4,400.6
1786588151.464268,5164.6,1587.8,4407.0,11159.5,400.0
1786588151.564289,5164.6,1587.8,4407.0,11159.5,400.6
1786588151.664262,5164.6,1587.8,4407.0,11159.5,400.0
1786588151.764518,5162.6,1587.8,4407.0,11157.4,400.6
1786588151.864312,5164.6,1587.8,4407.0,11159.5,400.6
1786588151.964260,5164.6,1587.8,4407.0,11159.5,400.6
1786588152.064254,5164.6,1587.8,4407.0,11159.5,400.6
1786588152.164432,5164.6,1587.8,4407.0,11159.5,400.0
1786588152.264287,5164.6,1587.8,4407.0,11159.5,400.0
1786588152.364260,5164.6,1587.8,4407.0,11159.5,400.0
1786588152.464293,5164.6,1587.8,4407.0,11159.5,400.6
1786588152.564277,5164.6,1190.9,4407.0,10762.6,400.6
1786588152.664250,5164.6,1190.9,4407.0,10762.6,400.6
