epoch_s,gpu_soc_mw,cpu_cv_mw,sys_5v0_mw,total_mw,vddq_mw
1786591003.024839,3972.8,793.9,4407.0,9173.8,400.6
1786591003.125011,3972.8,794.2,4407.0,9174.1,400.6
1786591003.225080,3972.8,794.2,4507.2,9274.2,500.8
1786591003.325061,3972.8,793.9,4507.2,9273.9,500.8
1786591003.425257,3972.8,1190.9,4607.4,9771.0,601.0
1786591003.525209,3972.8,1190.9,4607.4,9771.0,601.0
1786591003.625076,3972.8,1191.4,4607.4,9771.5,601.0
1786591003.724794,3972.8,794.2,4607.4,9374.4,500.0
1786591003.824777,3972.8,794.2,4507.2,9274.2,500.8
1786591003.924915,3972.8,794.2,4507.2,9274.2,500.8
1786591004.024789,3972.8,794.2,4507.2,9274.2,400.6
1786591004.124793,3972.8,794.2,4407.0,9174.1,400.6
1786591004.224788,3972.8,794.2,4407.0,9174.1,400.6
1786591004.324761,3972.8,794.2,4407.0,9174.1,400.6
1786591004.424849,3972.8,397.1,4407.0,8777.0,400.6
1786591004.525072,3972.8,794.2,4507.2,9274.2,500.8
1786591004.625074,3972.8,794.2,4507.2,9274.2,500.8
1786591004.725410,3972.8,1191.4,4607.4,9771.5,601.0
1786591004.825139,3972.8,1191.4,4607.4,9771.5,601.0
1786591004.924802,3972.8,1191.4,4607.4,9771.5,601.0
1786591005.024967,3972.8,794.2,4507.2,9274.2,500.8
1786591005.124948,3972.8,794.2,4507.2,9274.2,500.8
1786591005.224913,3972.8,794.2,4507.2,9274.2,500.0
1786591005.324817,3972.8,794.2,4507.2,9274.2,400.0
1786591005.424819,3972.8,794.2,4407.0,9174.1,400.0
1786591005.524935,3972.8,794.2,4407.0,9174.1,400.0
1786591005.624773,3972.8,794.2,4407.0,9174.1,400.0
1786591005.724795,3972.8,397.1,4407.0,8777.0,400.6
1786591005.824888,3972.8,397.1,4407.0,8777.0,400.6
1786591005.924829,3972.8,397.1,4407.0,8777.0,400.6
1786591006.024850,3972.8,397.1,4407.0,8777.0,400.6
1786591006.124839,3972.8,397.1,4407.0,8777.0,400.0
1786591006.224814,3972.8,397.1,4407.0,8777.0,400.6
1786591006.324783,3972.8,397.1,4407.0,8777.0,400.6
