epoch_s,gpu_soc_mw,cpu_cv_mw,sys_5v0_mw,total_mw,vddq_mw
1786585479.047987,5164.6,1588.5,4507.2,11260.3,400.6
1786585479.148160,5164.6,1588.5,4507.2,11260.3,500.8
1786585479.248028,5164.6,1588.5,4507.2,11260.3,400.6
1786585479.348182,5164.6,1588.5,4507.2,11260.3,500.8
1786585479.448159,5164.6,1985.6,4607.4,11757.6,500.8
1786585479.548458,5164.6,2382.7,4607.4,12154.7,601.0
1786585479.648315,5164.6,2382.7,4707.5,12254.9,601.0
1786585479.748125,5164.6,1985.6,4607.4,11757.6,601.0
1786585479.847970,5164.6,1985.6,4607.4,11757.6,500.8
1786585479.948066,5164.6,1985.6,4607.4,11757.6,500.8
1786585480.047966,5164.6,1588.5,4507.2,11260.3,500.8
1786585480.148170,5164.6,1985.6,4507.2,11657.4,500.8
1786585480.247961,5164.6,1588.5,4507.2,11260.3,500.8
1786585480.347973,5164.6,1588.5,4507.2,11260.3,500.8
1786585480.447966,5164.6,1588.5,4507.2,11260.3,400.6
1786585480.548002,5164.6,1588.5,4507.2,11260.3,400.0
1786585480.648176,5164.6,1588.5,4507.2,11260.3,400.6
1786585480.747944,5164.6,1588.5,4507.2,11260.3,400.6
1786585480.847933,5164.6,1588.5,4507.2,11260.3,400.6
1786585480.947928,5164.6,1588.5,4507.2,11260.3,400.0
1786585481.048105,5164.6,1588.5,4507.2,11260.3,400.0
1786585481.148111,5164.6,1588.5,4507.2,11260.3,400.6
1786585481.247974,5164.6,1588.5,4507.2,11260.3,400.6
1786585481.348163,5164.6,1588.5,4507.2,11260.3,500.8
1786585481.448141,5164.6,1985.6,4607.4,11757.6,500.8
1786585481.548327,5164.6,1985.6,4607.4,11757.6,601.0
1786585481.648165,5164.6,2382.7,4707.5,12254.9,601.0
1786585481.747962,5164.6,1985.6,4607.4,11757.6,601.0
1786585481.847936,5164.6,1985.6,4607.4,11757.6,500.8
1786585481.948398,5164.6,1985.6,4607.4,11757.6,500.8
1786585482.048116,5164.6,1985.6,4607.4,11757.6,500.8
1786585482.148151,5164.6,1985.6,4607.4,11757.6,500.8
1786585482.247961,5164.6,1985.6,4607.4,11757.6,500.8
1786585482.347972,5164.6,1588.5,4507.2,11260.3,500.8
1786585482.447943,5164.6,1588.5,4507.2,11260.3,400.6
1786585482.547965,5164.6,1588.5,4507.2,11260.3,400.6
1786585482.648113,5164.6,1588.5,4507.2,11260.3,400.6
1786585482.747958,5164.6,1588.5,4507.2,11260.3,400.6
1786585482.848175,5164.6,1588.5,4507.2,11260.3,400.6
1786585482.947965,5164.6,1588.5,4507.2,11260.3,400.6
1786585483.047982,5164.6,1588.5,4507.2,11260.3,400.6
1786585483.148003,5164.6,1588.5,4507.2,11260.3,400.6
1786585483.247959,5164.6,1588.5,4507.2,11260.3,400.6
1786585483.347994,5164.6,1588.5,4507.2,11260.3,400.6
1786585483.447995,5164.6,1588.5,4507.2,11260.3,400.6
1786585483.548036,5164.6,1588.5,4507.2,11260.3,400.6
1786585483.648064,5164.6,1588.5,4507.2,11260.3,400.6
1786585483.748001,5164.6,1588.5,4407.0,11160.2,400.6
1786585483.847957,5164.6,1588.5,4407.0,11160.2,400.6
1786585483.948100,5164.6,1588.5,4407.0,11160.2,400.6
1786585484.048021,5164.6,1588.5,4407.0,11160.2,400.6
1786585484.148164,5164.6,1587.8,4507.2,11259.7,400.6
1786585484.247972,5164.6,1587.8,4507.2,11259.7,400.6
1786585484.348006,5164.6,1587.8,4507.2,11259.7,400.6
1786585484.448014,5164.6,1587.8,4507.2,11259.7,400.6
1786585484.548012,5164.6,1587.8,4507.2,11259.7,400.6
1786585484.648124,5164.6,1587.8,4407.0,11159.5,400.6
1786585484.747966,5164.6,1587.8,4407.0,11159.5,400.6
1786585484.848107,5164.6,1587.8,4507.2,11259.7,400.6
1786585484.948128,5164.6,1984.8,4507.2,11656.6,500.8
1786585485.048262,5164.6,1984.8,4607.4,11756.8,601.0
1786585485.148295,5162.6,2381.8,4707.5,12251.8,601.0
1786585485.247977,5164.6,2382.7,4607.4,12154.7,601.0
1786585485.347960,5164.6,1984.8,4607.4,11756.8,500.8
1786585485.447942,5164.6,1985.6,4607.4,11757.6,500.8
1786585485.547991,5164.6,1985.6,4507.2,11657.4,500.8
1786585485.648076,5164.6,1588.5,4507.2,11260.3,400.0
1786585485.747989,5164.6,1588.5,4507.2,11260.3,400.6
1786585485.847953,5164.6,1588.5,4507.2,11260.3,400.6
1786585485.948091,5164.6,1588.5,4507.2,11260.3,400.6
1786585486.048020,5164.6,1588.5,4407.0,11160.2,400.6
1786585486.148210,5164.6,1587.8,4507.2,11259.7,400.6
1786585486.247991,5164.6,1588.5,4507.2,11260.3,400.6
1786585486.348046,5164.6,1588.5,4507.2,11260.3,400.6
1786585486.447966,5164.6,1588.5,4507.2,11260.3,400.6
1786585486.548005,5164.6,1588.5,4507.2,11260.3,400.6
1786585486.648025,5164.6,1588.5,4407.0,11160.2,400.6
1786585486.747966,5164.6,1588.5,4407.0,11160.2,400.6
1786585486.848084,5164.6,1588.5,4507.2,11260.3,400.6
1786585486.948148,5164.6,1985.6,4507.2,11657.4,500.8
1786585487.048371,5164.6,1985.6,4607.4,11757.6,601.0
1786585487.148190,5164.6,2382.7,4707.5,12254.9,601.0
1786585487.247986,5164.6,2382.7,4707.5,12254.9,601.0
1786585487.347949,5164.6,1985.6,4607.4,11757.6,500.8
1786585487.447990,5164.6,1985.6,4607.4,11757.6,500.8
1786585487.547995,5164.6,1985.6,4507.2,11657.4,500.8
1786585487.648067,5164.6,1588.5,4507.2,11260.3,500.8
1786585487.747998,5164.6,1588.5,4507.2,11260.3,400.6
1786585487.847956,5164.6,1588.5,4507.2,11260.3,400.6
1786585487.948099,5164.6,1588.5,4507.2,11260.3,400.0
1786585488.047922,5164.6,1588.5,4507.2,11260.3,400.0
1786585488.148178,5164.6,1588.5,4507.2,11260.3,400.6
1786585488.247946,5164.6,1588.5,4507.2,11260.3,400.6
1786585488.347936,5164.6,1588.5,4507.2,11260.3,400.0
