epoch_s,gpu_soc_mw,cpu_cv_mw,sys_5v0_mw,total_mw,vddq_mw
1786586888.385220,3972.8,794.2,4407.0,9174.1,400.6
1786586888.485200,3575.5,794.2,4407.0,8776.8,400.6
1786586888.585281,3575.5,793.9,4407.0,8776.5,400.0
1786586888.685198,3575.5,397.1,4407.0,8379.7,400.6
1786586888.785502,3972.8,794.2,4407.0,9174.1,400.6
1786586888.885196,3575.5,794.2,4407.0,8776.8,400.0
1786586888.985168,3575.5,397.1,4407.0,8379.7,400.6
1786586889.085134,3575.5,397.1,4407.0,8379.7,400.6
1786586889.185179,3575.5,397.1,4407.0,8379.7,400.6
1786586889.285197,3575.5,397.1,4407.0,8379.7,400.6
1786586889.385289,3575.5,397.1,4407.0,8379.7,400.6
1786586889.485215,3575.5,397.1,4407.0,8379.7,400.6
1786586889.585204,3575.5,397.1,4407.0,8379.7,400.6
1786586889.685223,3575.5,397.0,4407.0,8379.5,400.6
1786586889.785230,3575.5,397.0,4407.0,8379.5,400.6
1786586889.885303,3575.5,397.0,4407.0,8379.5,400.6
1786586889.985510,3972.8,397.0,4407.0,8776.8,400.6
1786586890.085466,3972.8,397.0,4407.0,8776.8,400.0
1786586890.185278,3972.8,397.0,4407.0,8776.8,400.0
1786586890.285253,3575.5,397.0,4407.0,8379.5,400.6
1786586890.385290,3574.1,397.0,4407.0,8378.1,400.0
1786586890.485202,3575.5,397.0,4407.0,8379.5,400.6
1786586890.585319,3971.2,397.0,4407.0,8775.2,400.6
1786586890.685229,3971.2,397.0,4407.0,8775.2,400.0
1786586890.785298,3574.1,397.0,4407.0,8378.1,400.6
1786586890.885219,3972.8,397.0,4407.0,8776.8,400.0
1786586890.985458,3971.2,397.0,4407.0,8775.2,400.6
1786586891.085259,3575.5,397.0,4407.0,8379.5,400.0
1786586891.185287,3575.5,397.0,4407.0,8379.5,400.0
1786586891.285244,3575.5,397.0,4407.0,8379.5,400.6
1786586891.385211,3575.5,397.1,4407.0,8379.7,400.6
1786586891.485207,3575.5,397.1,4407.0,8379.7,400.0
1786586891.585243,3972.8,397.1,4407.0,8777.0,400.6
1786586891.685203,3575.5,397.1,4407.0,8379.7,400.0
1786586891.785547,3972.8,794.2,4407.0,9174.1,400.6
1786586891.885486,3972.8,794.2,4507.2,9274.2,500.8
1786586891.985573,3972.8,794.2,4607.4,9374.4,601.0
