epoch_s,gpu_soc_mw,cpu_cv_mw,sys_5v0_mw,total_mw,vddq_mw
1786582244.199147,5164.6,1588.5,4507.2,11260.3,400.0
1786582244.299128,5164.6,1588.5,4407.0,11160.2,400.0
1786582244.399149,5164.6,1588.5,4407.0,11160.2,400.0
1786582244.499150,5164.6,1588.5,4407.0,11160.2,400.0
1786582244.599156,5164.6,1588.5,4407.0,11160.2,400.0
1786582244.699150,5164.6,1588.5,4407.0,11160.2,400.0
1786582244.799149,5164.6,1588.5,4407.0,11160.2,400.0
1786582244.899470,5164.6,1588.5,4407.0,11160.2,400.0
1786582244.999131,5164.6,1588.5,4407.0,11160.2,400.0
1786582245.099113,5164.6,1588.5,4407.0,11160.2,400.0
1786582245.199103,5164.6,1588.5,4407.0,11160.2,400.0
1786582245.299132,5164.6,1588.5,4407.0,11160.2,400.0
1786582245.399121,5164.6,1588.5,4407.0,11160.2,400.0
1786582245.499247,5164.6,1191.4,4407.0,10763.0,400.0
1786582245.599182,5164.6,1191.4,4407.0,10763.0,400.0
1786582245.699285,5164.6,1191.4,4407.0,10763.0,400.0
1786582245.799153,5164.6,1191.4,4407.0,10763.0,400.0
1786582245.899149,5164.6,1191.4,4407.0,10763.0,400.0
1786582245.999142,5164.6,1191.4,4407.0,10763.0,400.0
1786582246.099142,5164.6,1190.9,4407.0,10762.6,400.0
1786582246.199173,5164.6,1190.9,4407.0,10762.6,400.0
1786582246.299152,5164.6,1190.9,4407.0,10762.6,400.0
1786582246.399154,5164.6,1190.9,4407.0,10762.6,400.0
1786582246.499149,5164.6,1190.9,4407.0,10762.6,400.0
1786582246.599159,5164.6,1190.9,4407.0,10762.6,400.0
1786582246.699153,5164.6,1190.9,4407.0,10762.6,400.0
1786582246.799147,5164.6,1190.9,4407.0,10762.6,400.0
1786582246.899159,5164.6,1190.9,4407.0,10762.6,400.0
1786582246.999157,5164.6,1190.9,4407.0,10762.6,400.0
1786582247.099365,5164.6,1587.8,4407.0,11159.5,400.0
1786582247.199172,5164.6,1587.8,4407.0,11159.5,400.0
1786582247.299146,5162.6,1587.8,4407.0,11157.4,400.0
1786582247.399140,5162.6,1190.9,4407.0,10760.5,400.0
1786582247.499220,5162.6,1587.8,4407.0,11157.4,400.0
1786582247.599170,5162.6,1190.9,4407.0,10760.5,400.0
1786582247.699291,5162.6,1587.8,4407.0,11157.4,400.0
1786582247.799160,5164.6,1190.9,4407.0,10762.6,400.0
1786582247.899146,5164.6,1190.9,4407.0,10762.6,400.0
1786582247.999274,5162.6,1587.8,4407.0,11157.4,400.0
1786582248.099388,5162.6,1984.8,4507.2,11654.6,500.0
1786582248.199289,5162.6,1984.8,4507.2,11654.6,500.0
1786582248.299159,5164.6,1587.8,4507.2,11259.7,500.0
1786582248.399702,5162.6,1984.8,4507.2,11654.6,500.0
1786582248.499346,5162.6,1984.8,4607.4,11754.7,600.0
1786582248.599183,5164.6,2381.8,4707.5,12253.9,601.0
1786582248.699179,5164.6,2381.8,4707.5,12253.9,601.0
1786582248.799145,5164.6,2381.8,4707.5,12253.9,701.1
1786582248.899505,5162.6,2778.7,4807.7,12749.0,701.1
1786582248.999413,5162.6,3175.7,4907.8,13246.1,801.3
1786582249.100028,5162.6,3572.6,5008.0,13743.2,901.4
1786582249.199462,5164.6,3572.6,5108.2,13845.4,901.4
1786582249.299393,5164.6,3572.6,5008.0,13745.3,901.4
1786582249.399449,5164.6,3572.6,5008.0,13745.3,801.3
1786582249.499501,5164.6,3175.7,5008.0,13348.3,801.3
1786582249.599454,5164.6,3175.7,4907.8,13248.2,801.3
1786582249.699418,5164.6,3175.7,4907.8,13248.2,801.3
1786582249.799473,5164.6,3175.7,4907.8,13248.2,701.1
1786582249.899423,5164.6,3175.7,4907.8,13248.2,701.1
1786582249.999439,5164.6,3175.7,4807.7,13148.0,701.1
1786582250.099805,5164.6,2778.7,4907.8,12851.2,801.3
1786582250.199862,5164.6,2778.7,4907.8,12851.2,801.3
1786582250.299947,5164.6,2778.7,5008.0,12951.4,901.4
1786582250.399922,5164.6,2778.7,5008.0,12951.4,901.4
1786582250.499931,5164.6,2381.8,5008.0,12554.4,901.4
1786582250.599844,5164.6,2381.8,5108.2,12654.6,901.4
1786582250.699805,5164.6,2381.8,5108.2,12654.6,1001.6
1786582250.799395,5164.6,2778.7,5008.0,12951.4,901.4
1786582250.899517,5559.7,2778.7,5108.2,13446.6,901.4
1786582250.999477,5956.8,2778.7,5408.6,14144.2,1201.9
1786582251.099483,6353.9,2778.7,5709.1,14841.8,1402.2
1786582251.199472,6353.9,2778.7,5909.4,15042.1,1500.0
1786582251.299453,6751.0,2778.7,6109.8,15639.5,1600.0
1786582251.399551,7148.2,3175.7,6209.9,16533.8,1700.0
1786582251.499523,6753.8,3177.0,6009.6,15940.3,1500.0
1786582251.599744,6356.5,2779.8,5809.3,14945.6,1400.0
1786582251.699850,6356.5,2779.8,5709.1,14845.4,1302.1
1786582251.799417,9527.0,2777.6,6109.8,18414.4,1600.0
1786582251.899445,8342.9,2779.8,5809.3,16932.0,1400.0
1786582251.999546,7945.6,2779.8,5609.0,16334.4,1200.0
1786582252.099517,7151.0,2779.8,5508.8,15439.7,1100.0
1786582252.199438,6753.8,2779.8,5308.5,14842.1,1001.6
1786582252.299393,6356.5,2779.8,5208.3,14344.6,900.0
1786582252.399550,6356.5,2779.8,5208.3,14344.6,901.4
1786582252.499435,5959.2,2779.8,5108.2,13847.2,901.4
1786582252.599482,5959.2,2779.8,5108.2,13847.2,801.3
1786582252.699470,5561.9,2779.8,5008.0,13349.8,801.3
1786582252.799412,5561.9,2779.8,5008.0,13349.8,800.0
1786582252.899406,5561.9,2779.8,5008.0,13349.8,801.3
1786582252.999914,5561.9,2779.8,4907.8,13249.6,801.3
1786582253.099924,5561.9,2779.8,5008.0,13349.8,801.3
1786582253.199474,5561.9,2778.7,5108.2,13448.8,1000.0
1786582253.299607,5959.2,2779.8,5308.5,14047.5,1101.8
1786582253.399396,7545.3,2777.6,5508.8,15831.7,1200.0
1786582253.499477,13094.4,2379.8,6410.2,21884.5,1900.0
1786582253.599411,17856.0,2379.8,7211.5,27447.4,2400.0
1786582253.699400,21824.0,1983.2,8012.8,31820.0,2900.0
1786582253.799460,24998.4,1984.0,8613.8,35596.2,3300.0
1786582253.899282,27787.2,1984.0,9114.6,38885.8,3600.0
1786582253.999271,29772.0,1587.2,9515.2,40874.4,3800.0
1786582254.099279,31359.8,1587.2,9815.7,42762.7,4000.0
1786582254.199348,32550.7,1587.8,10016.0,44154.6,4100.0
1786582254.299435,33344.6,1587.8,10216.3,45148.8,4200.0
1786582254.399461,34138.6,1984.0,10416.6,46539.2,4200.0
1786582254.499475,34932.5,1984.0,10516.8,47433.3,4300.0
1786582254.599458,35329.4,2380.8,10617.0,48327.2,4300.0
1786582254.699418,35726.4,2381.8,10717.1,48825.3,4400.0
1786582254.799403,36123.4,1984.8,10717.1,48825.3,4400.0
1786582254.899394,36123.4,2380.8,10817.3,49321.4,4400.0
1786582254.999480,36520.3,2381.8,10817.3,49719.4,4400.0
1786582255.099479,36520.3,2381.8,10917.4,49819.5,4400.0
1786582255.199375,36917.3,2381.8,10917.4,50216.5,4400.0
1786582255.299399,36917.3,2381.8,10917.4,50216.5,4400.0
1786582255.399278,36917.3,1984.8,10917.4,49819.5,4393.0
1786582255.499341,36917.3,1984.8,10917.4,49819.5,4400.0
1786582255.599281,36917.3,1984.8,10917.4,49819.5,4400.0
1786582255.699395,36917.3,1587.8,10917.4,49422.6,4400.0
1786582255.799362,36917.3,1587.8,10917.4,49422.6,4393.0
