epoch_s,gpu_soc_mw,cpu_cv_mw,sys_5v0_mw,total_mw,vddq_mw
1786582326.177643,5164.6,2382.7,4707.5,12254.9,601.0
1786582326.277590,5164.6,2382.7,4607.4,12154.7,601.0
1786582326.377594,5164.6,1985.6,4607.4,11757.6,500.8
1786582326.477633,5164.6,1985.6,4507.2,11657.4,500.0
1786582326.577583,5164.6,1985.6,4507.2,11657.4,500.0
1786582326.677588,5164.6,1588.5,4507.2,11260.3,400.0
1786582326.777555,5164.6,1588.5,4507.2,11260.3,400.0
1786582326.877572,5164.6,1588.5,4407.0,11160.2,400.6
1786582326.977593,5164.6,1588.5,4407.0,11160.2,400.0
1786582327.077577,5164.6,1588.5,4407.0,11160.2,400.0
1786582327.177557,5164.6,1588.5,4407.0,11160.2,400.0
1786582327.277596,5164.6,1588.5,4407.0,11160.2,400.0
1786582327.377614,5164.6,1588.5,4407.0,11160.2,400.0
1786582327.477639,5164.6,1588.5,4407.0,11160.2,400.0
1786582327.577620,5164.6,1588.5,4407.0,11160.2,400.0
1786582327.677681,5164.6,1588.5,4407.0,11160.2,400.0
1786582327.777594,5164.6,1588.5,4407.0,11160.2,400.0
1786582327.877583,5164.6,1588.5,4407.0,11160.2,400.0
1786582327.977558,5164.6,1191.4,4407.0,10763.0,400.0
1786582328.077564,5164.6,1191.4,4407.0,10763.0,400.0
1786582328.177702,5164.6,1588.5,4407.0,11160.2,400.0
1786582328.277585,5164.6,1191.4,4407.0,10763.0,400.0
1786582328.377858,5164.6,1588.5,4407.0,11160.2,400.0
1786582328.477639,5164.6,1588.5,4407.0,11160.2,400.0
1786582328.577595,5164.6,1588.5,4407.0,11160.2,400.0
1786582328.677632,5164.6,1588.5,4407.0,11160.2,400.0
1786582328.777577,5164.6,1588.5,4407.0,11160.2,400.0
1786582328.877588,5164.6,1588.5,4407.0,11160.2,400.0
1786582328.977597,5164.6,1588.5,4407.0,11160.2,400.0
1786582329.077592,5164.6,1191.4,4407.0,10763.0,400.0
1786582329.177550,5164.6,1191.4,4407.0,10763.0,400.0
1786582329.277578,5164.6,1191.4,4407.0,10763.0,400.0
1786582329.377635,5164.6,1191.4,4407.0,10763.0,400.0
1786582329.477558,5164.6,1191.4,4407.0,10763.0,400.0
1786582329.577666,5164.6,1191.4,4407.0,10763.0,400.0
1786582329.677727,5164.6,1588.5,4407.0,11160.2,400.0
1786582329.777589,5164.6,1588.5,4407.0,11160.2,400.0
1786582329.877586,5164.6,1191.4,4407.0,10763.0,400.0
1786582329.977564,5164.6,1191.4,4407.0,10763.0,400.0
1786582330.077572,5164.6,1191.4,4407.0,10763.0,400.0
1786582330.177603,5164.6,1191.4,4407.0,10763.0,400.0
1786582330.277589,5164.6,1191.4,4407.0,10763.0,400.0
1786582330.377768,5164.6,1191.4,4407.0,10763.0,400.0
1786582330.477580,5164.6,1191.4,4407.0,10763.0,400.0
1786582330.577811,5164.6,1191.4,4407.0,10763.0,400.0
1786582330.677807,5164.6,1588.5,4407.0,11160.2,400.0
1786582330.777548,5164.6,1588.5,4407.0,11160.2,400.0
1786582330.877534,5164.6,1588.5,4407.0,11160.2,400.0
1786582330.977849,5164.6,1588.5,4507.2,11260.3,400.0
1786582331.077559,5164.6,1588.5,4407.0,11160.2,400.0
1786582331.177535,5164.6,1588.5,4407.0,11160.2,400.0
1786582331.277530,5164.6,1588.5,4407.0,11160.2,400.0
1786582331.377740,5164.6,1588.5,4507.2,11260.3,400.6
1786582331.477811,5164.6,1985.6,4507.2,11657.4,500.8
1786582331.577968,5164.6,2382.7,4607.4,12154.7,601.0
1786582331.677849,5164.6,2382.7,4607.4,12154.7,601.0
1786582331.777569,5164.6,1985.6,4607.4,11757.6,500.0
1786582331.877548,5164.6,1985.6,4507.2,11657.4,500.0
1786582331.977545,5164.6,1588.5,4507.2,11260.3,500.0
1786582332.077562,5164.6,1588.5,4507.2,11260.3,400.0
1786582332.177568,5164.6,1588.5,4507.2,11260.3,400.0
1786582332.277588,5164.6,1588.5,4407.0,11160.2,400.0
1786582332.377580,5164.6,1588.5,4407.0,11160.2,400.0
1786582332.477605,5164.6,1588.5,4407.0,11160.2,400.0
1786582332.577587,5164.6,1588.5,4407.0,11160.2,400.0
1786582332.677698,5164.6,1588.5,4407.0,11160.2,400.0
1786582332.777577,5164.6,1588.5,4407.0,11160.2,400.0
1786582332.877784,5164.6,1588.5,4407.0,11160.2,400.0
1786582332.977599,5164.6,1588.5,4407.0,11160.2,400.0
1786582333.077587,5164.6,1588.5,4407.0,11160.2,400.0
1786582333.177568,5164.6,1588.5,4407.0,11160.2,400.0
1786582333.277575,5164.6,1587.8,4407.0,11159.5,400.0
1786582333.377576,5164.6,1190.9,4407.0,10762.6,400.0
1786582333.477576,5164.6,1190.9,4407.0,10762.6,400.0
1786582333.577588,5164.6,1190.9,4407.0,10762.6,400.6
1786582333.677774,5164.6,1190.9,4407.0,10762.6,400.6
1786582333.777587,5164.6,1191.4,4407.0,10763.0,400.6
1786582333.877575,5164.6,1191.4,4407.0,10763.0,400.0
1786582333.977570,5164.6,1190.9,4407.0,10762.6,400.0
1786582334.077600,5164.6,1191.4,4407.0,10763.0,400.0
1786582334.177584,5164.6,1191.4,4407.0,10763.0,400.0
1786582334.277562,5164.6,1191.4,4407.0,10763.0,400.0
1786582334.377557,5164.6,1191.4,4407.0,10763.0,400.0
1786582334.477578,5164.6,1191.4,4407.0,10763.0,400.0
1786582334.577569,5164.6,1191.4,4407.0,10763.0,400.0
1786582334.677773,5164.6,1191.4,4407.0,10763.0,400.6
1786582334.777615,5164.6,1191.4,4407.0,10763.0,400.0
1786582334.877573,5164.6,1191.4,4407.0,10763.0,400.0
1786582334.977608,5164.6,1191.4,4407.0,10763.0,400.0
1786582335.077642,5164.6,1191.4,4407.0,10763.0,400.0
1786582335.177724,5164.6,1588.5,4407.0,11160.2,400.6
1786582335.277545,5164.6,1588.5,4407.0,11160.2,400.0
1786582335.377550,5164.6,1588.5,4407.0,11160.2,400.0
1786582335.477530,5164.6,1588.5,4407.0,11160.2,400.6
1786582335.577549,5164.6,1588.5,4407.0,11160.2,400.6
1786582335.677734,5164.6,1588.5,4407.0,11160.2,400.0
1786582335.777588,5164.6,1191.4,4407.0,10763.0,400.0
1786582335.877570,5164.6,1191.4,4407.0,10763.0,400.0
1786582335.977588,5164.6,1191.4,4407.0,10763.0,400.0
1786582336.077572,5164.6,1191.4,4407.0,10763.0,400.0
1786582336.177576,5164.6,1191.4,4407.0,10763.0,400.0
1786582336.277566,5164.6,1191.4,4407.0,10763.0,400.0
1786582336.377564,5164.6,1191.4,4407.0,10763.0,400.0
1786582336.477559,5164.6,1191.4,4407.0,10763.0,400.0
1786582336.577561,5164.6,1191.4,4407.0,10763.0,400.0
1786582336.677574,5164.6,1191.4,4407.0,10763.0,400.0
1786582336.777576,5164.6,1191.4,4407.0,10763.0,400.0
1786582336.877765,5164.6,1588.5,4407.0,11160.2,400.0
1786582336.977988,5164.6,1985.6,4507.2,11657.4,500.8
1786582337.077895,5164.6,1985.6,4607.4,11757.6,601.0
1786582337.177803,5164.6,2382.7,4607.4,12154.7,601.0
1786582337.277547,5164.6,1985.6,4607.4,11757.6,500.8
1786582337.377537,5164.6,1985.6,4507.2,11657.4,500.8
1786582337.477541,5164.6,1588.5,4507.2,11260.3,500.0
1786582337.577550,5164.6,1588.5,4507.2,11260.3,400.0
1786582337.677772,5164.6,1588.5,4507.2,11260.3,400.0
1786582337.777580,5164.6,1588.5,4507.2,11260.3,400.0
1786582337.877513,5164.6,1588.5,4407.0,11160.2,400.0
1786582337.977504,5164.6,1588.5,4407.0,11160.2,400.0
1786582338.077504,5164.6,1588.5,4407.0,11160.2,400.0
1786582338.177500,5164.6,1588.5,4407.0,11160.2,400.0
1786582338.277522,5164.6,1588.5,4407.0,11160.2,400.0
1786582338.377534,5164.6,1588.5,4407.0,11160.2,400.0
1786582338.477574,5164.6,1588.5,4407.0,11160.2,400.0
1786582338.577572,5164.6,1588.5,4407.0,11160.2,400.0
1786582338.677562,5164.6,1191.4,4407.0,10763.0,400.0
1786582338.777613,5164.6,1191.4,4407.0,10763.0,400.0
1786582338.877538,5164.6,1191.4,4407.0,10763.0,400.0
1786582338.977622,5164.6,1191.4,4407.0,10763.0,400.0
1786582339.077556,5164.6,1191.4,4407.0,10763.0,400.0
1786582339.177531,5164.6,1191.4,4407.0,10763.0,400.0
1786582339.277547,5164.6,1191.4,4407.0,10763.0,400.0
1786582339.377836,5164.6,1588.5,4407.0,11160.2,400.0
1786582339.477526,5164.6,1588.5,4407.0,11160.2,400.0
1786582339.577547,5164.6,1588.5,4407.0,11160.2,400.0
1786582339.677630,5164.6,1588.5,4407.0,11160.2,400.0
1786582339.777568,5164.6,1588.5,4407.0,11160.2,400.0
1786582339.877721,5164.6,1588.5,4507.2,11260.3,400.0
1786582339.977776,5164.6,1985.6,4507.2,11657.4,500.0
1786582340.077868,5164.6,1985.6,4607.4,11757.6,601.0
1786582340.177860,5164.6,1985.6,4607.4,11757.6,601.0
1786582340.277529,5164.6,1985.6,4607.4,11757.6,500.0
1786582340.377527,5164.6,1985.6,4507.2,11657.4,500.8
1786582340.477534,5164.6,1588.5,4507.2,11260.3,500.0
1786582340.577547,5164.6,1588.5,4507.2,11260.3,400.0
1786582340.677564,5164.6,1588.5,4507.2,11260.3,400.0
1786582340.777706,5164.6,1588.5,4507.2,11260.3,400.0
1786582340.877564,5164.6,1588.5,4407.0,11160.2,400.0
1786582340.977872,5164.6,1588.5,4507.2,11260.3,400.6
1786582341.077562,5164.6,1588.5,4507.2,11260.3,400.6
1786582341.177533,5164.6,1588.5,4407.0,11160.2,400.0
1786582341.277566,5164.6,1588.5,4407.0,11160.2,400.0
1786582341.377568,5164.6,1588.5,4407.0,11160.2,400.0
1786582341.477823,5164.6,1588.5,4507.2,11260.3,400.6
1786582341.577867,5164.6,1588.5,4507.2,11260.3,500.0
1786582341.677842,5164.6,1588.5,4507.2,11260.3,400.0
1786582341.777556,5164.6,1588.5,4507.2,11260.3,400.0
1786582341.877538,5164.6,1588.5,4407.0,11160.2,400.0
1786582341.977537,5164.6,1588.5,4407.0,11160.2,400.0
1786582342.077541,5164.6,1588.5,4407.0,11160.2,400.0
1786582342.177618,5164.6,1588.5,4407.0,11160.2,400.0
1786582342.277567,5164.6,1588.5,4407.0,11160.2,400.0
1786582342.377756,5164.6,1588.5,4507.2,11260.3,400.6
1786582342.477913,5164.6,1985.6,4507.2,11657.4,500.8
1786582342.577940,5164.6,1985.6,4607.4,11757.6,601.0
1786582342.677849,5164.6,2382.7,4607.4,12154.7,601.0
1786582342.777542,5164.6,1985.6,4607.4,11757.6,500.0
1786582342.877533,5164.6,1985.6,4507.2,11657.4,500.0
1786582342.977522,5164.6,1588.5,4507.2,11260.3,500.0
1786582343.077546,5164.6,1588.5,4507.2,11260.3,400.0
1786582343.177582,5164.6,1588.5,4507.2,11260.3,400.0
1786582343.277552,5164.6,1588.5,4407.0,11160.2,400.0
1786582343.377558,5164.6,1588.5,4407.0,11160.2,400.0
1786582343.477565,5164.6,1588.5,4407.0,11160.2,400.0
1786582343.577586,5164.6,1588.5,4407.0,11160.2,400.0
1786582343.677667,5164.6,1588.5,4407.0,11160.2,400.0
1786582343.777581,5164.6,1588.5,4407.0,11160.2,400.0
1786582343.877736,5164.6,1588.5,4407.0,11160.2,400.0
1786582343.977546,5164.6,1588.5,4407.0,11160.2,400.0
1786582344.077553,5164.6,1587.8,4407.0,11159.5,400.0
1786582344.177591,5164.6,1587.8,4407.0,11159.5,400.0
1786582344.277546,5164.6,1587.8,4407.0,11159.5,400.0
1786582344.377561,5164.6,1587.8,4407.0,11159.5,400.0
1786582344.477556,5164.6,1190.9,4407.0,10762.6,400.0
1786582344.577577,5164.6,1190.9,4407.0,10762.6,400.0
