epoch_s,gpu_soc_mw,cpu_cv_mw,sys_5v0_mw,total_mw,vddq_mw
1786581150.723587,5164.6,1588.5,4407.0,11160.2,400.0
1786581150.823534,5164.6,1588.5,4407.0,11160.2,400.0
1786581150.923522,5164.6,1588.5,4407.0,11160.2,400.0
1786581151.023530,5164.6,1588.5,4407.0,11160.2,400.0
1786581151.123518,5164.6,1588.5,4407.0,11160.2,400.0
1786581151.223525,5164.6,1588.5,4407.0,11160.2,400.0
1786581151.323507,5164.6,1588.5,4407.0,11160.2,400.0
1786581151.423497,5164.6,1191.4,4407.0,10763.0,400.0
1786581151.523504,5164.6,1191.4,4407.0,10763.0,400.0
1786581151.623573,5164.6,1191.4,4407.0,10763.0,400.0
1786581151.723533,5164.6,1191.4,4407.0,10763.0,400.0
1786581151.823495,5164.6,1191.4,4407.0,10763.0,400.0
1786581151.923511,5164.6,1191.4,4407.0,10763.0,400.0
1786581152.023527,5164.6,1191.4,4407.0,10763.0,400.0
1786581152.123498,5164.6,1191.4,4407.0,10763.0,400.0
1786581152.223537,5164.6,1191.4,4407.0,10763.0,400.0
1786581152.323517,5164.6,1191.4,4407.0,10763.0,400.0
1786581152.423563,5164.6,1191.4,4407.0,10763.0,400.0
1786581152.523480,5164.6,1191.4,4407.0,10763.0,400.0
1786581152.623562,5164.6,1191.4,4407.0,10763.0,400.0
1786581152.723560,5164.6,1191.4,4407.0,10763.0,400.0
1786581152.823471,5164.6,1191.4,4407.0,10763.0,400.0
1786581152.923706,5164.6,1588.5,4407.0,11160.2,400.0
1786581153.023522,5164.6,1588.5,4407.0,11160.2,400.0
1786581153.123502,5164.6,1588.5,4407.0,11160.2,400.0
1786581153.223500,5164.6,1191.4,4407.0,10763.0,400.0
1786581153.323501,5164.6,1191.4,4407.0,10763.0,400.0
1786581153.423493,5164.6,1191.4,4407.0,10763.0,400.0
1786581153.523496,5164.6,1191.4,4407.0,10763.0,400.0
1786581153.623595,5164.6,1191.4,4407.0,10763.0,400.0
1786581153.723561,5164.6,1191.4,4407.0,10763.0,400.0
1786581153.823514,5164.6,1191.4,4407.0,10763.0,400.0
1786581153.923590,5164.6,1588.5,4407.0,11160.2,400.0
1786581154.023783,5164.6,1588.5,4507.2,11260.3,500.0
1786581154.123780,5164.6,1985.6,4507.2,11657.4,500.0
1786581154.223525,5164.6,1588.5,4507.2,11260.3,500.0
1786581154.324041,5164.6,1985.6,4507.2,11657.4,500.0
1786581154.423817,5164.6,1984.8,4607.4,11756.8,600.0
1786581154.523694,5164.6,2381.8,4707.5,12253.9,601.0
1786581154.623519,5164.6,2381.8,4707.5,12253.9,601.0
1786581154.723624,5164.6,2382.7,4707.5,12254.9,701.1
1786581154.823595,5164.6,2381.8,4807.7,12354.1,701.1
1786581154.923491,5164.6,2382.7,4807.7,12355.0,701.1
1786581155.023515,5164.6,2382.7,4807.7,12355.0,701.1
1786581155.123761,5164.6,2778.7,4907.8,12851.2,801.3
1786581155.223808,5164.6,3175.7,4907.8,13248.2,801.3
1786581155.324298,5164.6,3175.7,5008.0,13348.3,801.3
